1,2,4,8,16,32,64,80,96,128
20,0.000236,0.000296,0.001546,0.001802,0.002601,0.002291,0.007414,0.006176,0.007655,0.013022
50,0.001648,0.000658,0.001411,0.00172233,0.003074,0.00447733,0.00621333,0.00867467,0.01078233,0.018391
100,0.009833,0.0031772,0.0050372,0.0061592,0.0111028,0.020916,0.04125,0.0588992,0.0872872,0.0889148
200,0.073094,0.047049,0.02399751,0.01276266,0.01109143,0.02737403,0.06450847,0.10293233,0.13372417,0.13441986
500,0.955588,0.50411728,0.23508845,0.16070786,0.09074621,0.18866212,0.27431142,0.414861514,0.523076671,0.62455953
1000,2.52845833,0.46915567,0.28978867,0.19535028,0.22980179,0.35110756,0.83380658,1.10673325,1.49509435,1.86129843
2000,9.76539025,5.75362088,3.8033182,1.74572376,0.73408862,0.93516915,1.3667895,1.96829279,2.10232244,3.11355615
3000,22.7703871,11.8150211,5.83248,2.72755898,1.23671086,1.51697601,2.05463533,3.02322593,3.49552257,4.70351496
